customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,BillingDelayDays,LastSupportContactDaysAgo,ContractRenewalRemainingDays,TechComplaint,NumSupportCalls,CustomerSatisfaction,HasMultipleServices,AvgMonthlyRevenue,PaymentRegularityIndex,SupportInteractionRate,LoyaltyScore,PromoResponse,NetPromoterScore
TC0007337,No,Male,0.009391121374603403,No,No,59.78358119331091,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,87.30569438979754,5222.4706855321465,28,78,27,0,0,4,0,87.35627042222892,0.5333333333333333,0.0,67.88,0,8
TC0007338,No,Male,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,95.61158123726273,92.9220775561266,35,45,27,0,2,4,0,92.9220775561266,0.41666666666666663,1.0,32.89,0,7
TC0007339,No,Male,0.00737917618429054,No,No,27.009780434441968,No,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),18.25,494.24686629956256,10,42,6,1,4,1,0,18.29881096216967,0.8333333333333334,0.14809450264539484,37.67,0,0
TC0007340,No,Male,0.005174787653318772,No,No,38.928038362029454,No,No,DSL,Yes,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),98.46070331933844,3838.9351299447403,29,92,162,0,3,3,0,98.61619777094268,0.5166666666666666,0.07706527547317181,49.96,1,5
TC0007341,No,Female,1.0,Yes,No,64.10084105468694,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,64.68746905090634,4145.336629047877,42,45,16,0,1,1,1,64.66898968628708,0.30000000000000004,0.015600419332202846,57.61,0,0
TC0007342,No,Female,0.05101609256247212,Yes,No,47.50018586643153,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),53.9393358779542,2567.245903093363,7,112,17,1,5,2,0,54.04707068541474,0.8833333333333333,0.10526274600397952,56.06,1,2
TC0007343,No,Female,0.01680197008653726,Yes,No,6.657437100759418,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.57054137645211,552.6005861631311,33,33,5,0,2,2,0,83.00500294626825,0.44999999999999996,0.3004159062609632,24.7,0,5
TC0007344,No,Male,0.0,Yes,No,51.9830087110714,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,22.91803897634535,1191.2850654419865,31,111,0,0,1,1,0,22.91681637866154,0.4833333333333333,0.019237055045392533,44.55,1,0
TC0007345,No,Female,0.006827226050477345,No,No,62.798577172207814,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,111.79725024661343,7018.968250619102,20,74,340,0,3,4,0,111.76954266609438,0.6666666666666667,0.04777178297803349,72.22,1,8
TC0007346,No,Female,0.0,No,Yes,3.538203914515143,No,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,83.06940212080869,295.99452893939133,37,79,12,0,1,3,0,83.65671851899268,0.3833333333333333,0.28262927297592877,27.63,1,5
TC0007347,No,Male,1.0,No,No,48.602142859680605,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.68388757096882,3671.128816199113,32,61,285,1,3,2,1,75.53429952251365,0.4666666666666667,0.06172567346796435,58.33,0,1
TC0007348,No,Male,0.0,No,No,9.23158458216995,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.80343407178977,804.6423386737202,28,64,11,0,0,4,0,87.16188770320332,0.5333333333333333,0.0,39.8,0,5
TC0007349,No,Female,0.9795715627310405,Yes,Yes,8.840331067767371,Yes,No,No,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),75.70146062416718,659.8916604072665,27,62,26,0,1,3,1,74.64558231459112,0.55,0.11311793555403014,43.91,1,5
TC0007350,No,Male,1.0,Yes,No,5.1268682786357775,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),107.38039598659394,548.5974202974895,4,56,18,0,2,4,1,107.004391469068,0.9333333333333333,0.39010169391989635,55.51,0,4
TC0007351,No,Female,0.01839790486957165,No,No,69.89927228665236,No,No phone service,No,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,108.16919012311645,7560.88282050073,31,6,12,0,1,2,0,108.16826231743933,0.4833333333333333,0.014306300584919756,60.5,0,1
TC0007352,No,Female,0.009269208383363583,No,No,72.0,Yes,No,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.05701219038921,3525.1488721068813,13,94,28,1,4,1,1,48.96040100148446,0.7833333333333333,0.05555555555555555,71.67,1,0
TC0007353,No,Male,0.015750682519938594,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,101.62104170328475,7311.7008776476105,15,35,87,1,4,1,0,101.55140107843903,0.75,0.05555555555555555,61.0,0,0
TC0007354,No,Male,0.006893546356080389,Yes,No,70.73469079743423,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),29.916986914171147,2124.835462785185,7,65,26,1,3,2,1,30.03951015874462,0.8833333333333333,0.04241200415495164,78.96,0,2
TC0007355,No,Female,0.003180981326487899,Yes,Yes,13.0740900799531,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),25.17266504144763,329.6435884937001,0,42,73,0,3,5,1,25.21350139686988,1.0,0.229461475456712,67.26,0,10
TC0007356,No,Male,0.0,Yes,No,1.0,Yes,No,No,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.1307005204635,101.27617196010954,25,17,22,0,0,5,1,101.27617196010954,0.5833333333333333,0.0,52.22,1,10
TC0007357,No,Female,0.014992475693286737,No,No,1.1649060613074107,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,93.29918963298351,108.53010385916541,12,60,14,0,1,5,1,93.16639981884776,0.8,0.8584383180886436,56.65,1,9
TC0007358,No,Male,0.018899683643951434,No,No,69.94487965086064,Yes,No,No,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.44045688368432,6328.916798988903,28,92,12,0,0,2,1,90.4843475402424,0.5333333333333333,0.0,71.52,1,1
TC0007359,No,Male,0.9988360905744845,No,Yes,13.968391134194585,No,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,20.685083819296032,295.6514240933017,23,8,3,0,1,4,0,21.16574638073728,0.6166666666666667,0.07159020608694172,44.09,1,8
TC0007360,No,Female,0.0,No,No,29.610067454153604,Yes,Yes,No,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),50.489006203996745,1494.6024574897322,7,40,4,1,0,5,0,50.47615848237705,0.8833333333333333,0.0,64.12,1,10
TC0007361,No,Female,0.029346937109597536,No,No,7.748826270128736,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.6599257996058,693.7321335586666,18,65,17,0,2,2,1,89.52738251894519,0.7,0.25810360566604534,40.3,0,3
TC0007362,No,Male,0.9996234042357278,Yes,No,38.10769253714869,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,80.74604781586842,3073.42680560544,7,54,108,0,3,2,0,80.65108646002007,0.8833333333333333,0.0787242627476197,50.84,0,2
TC0007363,No,Male,0.0013957146953683017,No,No,17.231387895319322,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,No,Electronic check,54.913245782383896,945.1541562079532,24,21,363,0,1,4,0,54.85072717007849,0.6,0.058033630609153466,45.57,0,9
TC0007364,No,Male,0.008929555966798423,Yes,No,13.1644637328071,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,44.623325054532074,598.1770995165813,33,53,7,0,1,1,0,45.43877454163719,0.44999999999999996,0.07596207641241812,22.31,1,1
TC0007365,No,Male,0.0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.56224107463807,99.0449590632425,18,5,323,0,3,2,1,99.0449590632425,0.7,1.0,36.56,1,2
TC0007366,No,Male,0.0,Yes,Yes,66.00269067674655,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,72.42108513372526,4781.788091547229,25,70,48,0,3,4,1,72.44838115716249,0.5833333333333333,0.04545269244692977,82.33,0,9
TC0007367,No,Male,0.006970021029694247,Yes,Yes,67.99154519413585,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.59745346060647,6236.838185004427,38,90,16,1,4,1,1,91.72961383943283,0.3666666666666667,0.05883084416715084,61.11,0,0
TC0007368,No,Female,0.0,No,No,26.29159441432362,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,85.6773508036413,2249.6267079402783,1,55,18,0,1,2,0,85.56448393691504,0.9833333333333333,0.03803496981739539,46.27,1,0
TC0007369,No,Female,0.03397272232210799,No,No,64.30404231736388,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.70307687664275,5058.684056868793,38,53,13,0,3,4,0,78.66821236373204,0.3666666666666667,0.04665336566547258,67.06,1,8
TC0007370,No,Female,0.014539691792719368,Yes,No,1.0,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),70.20466032219124,69.64674010305868,33,66,26,0,1,1,1,69.64674010305868,0.44999999999999996,1.0,25.56,0,0
TC0007371,No,Female,0.0,Yes,No,53.65980303066131,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,100.52901570374138,5397.920384170667,23,6,203,0,4,3,0,100.59523291739042,0.6166666666666667,0.07454369517000263,60.14,1,4
TC0007372,No,Female,0.013444518201510589,No,No,13.672874762812969,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,47.64857428854918,647.7306196943583,54,120,4,0,2,2,1,47.37340397909843,0.09999999999999998,0.14627501785063765,31.6,0,2
TC0007373,No,Female,1.0,No,No,62.40141265314994,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.36806625495223,3452.0149162487023,1,81,28,0,0,3,1,55.319499502940324,0.9833333333333333,0.0,82.33,1,7
TC0007374,No,Female,1.0,No,No,8.76004140822825,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70.13269315198933,616.4411200153528,26,35,125,1,3,3,1,70.36965823430168,0.5666666666666667,0.34246413460809894,44.2,1,4
TC0007375,No,Female,0.0,No,No,18.215397846063556,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,No,Mailed check,62.57286728232274,1140.2380508497831,28,101,25,0,1,1,1,62.597482661966374,0.5333333333333333,0.0548986087732421,36.79,0,0
TC0007376,No,Male,0.0034793558118251314,No,No,56.199256350180185,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.71862360721235,4976.177945054396,28,18,4,0,3,4,1,88.5452631979256,0.5333333333333333,0.05338148927286262,75.89,0,7
TC0007377,No,Female,0.0,Yes,No,49.21085357196906,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,86.84568742258591,4274.259730874465,40,88,28,0,1,2,1,86.85603724843988,0.33333333333333337,0.020320720479630308,56.01,0,4
TC0007378,No,Female,0.0010784125193310558,No,No,11.475848923149705,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,94.1230934075942,1066.5812190579093,39,110,21,0,1,3,1,92.94137855948449,0.35,0.08713952289688529,41.38,1,4
TC0007379,No,Male,0.0,Yes,No,30.06475381111255,No,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,42.46888144310245,1269.1424732183925,20,80,28,0,2,3,1,42.21363265410447,0.6666666666666667,0.06652307923641666,58.04,0,5
TC0007380,No,Male,0.010620322845648468,Yes,No,32.546163189120044,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,102.9222249832603,3345.895986780226,8,34,228,1,4,3,0,102.80462146452751,0.8666666666666667,0.12290235186116108,53.41,1,6
TC0007381,No,Male,0.007707632601981824,Yes,No,53.75495330840267,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,84.49848125691315,4542.432917543617,8,11,28,0,3,3,0,84.50259256077838,0.8666666666666667,0.05580881045116743,65.2,1,7
TC0007382,No,Female,1.0,Yes,Yes,67.40767046390353,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,115.77837724906955,7804.615364945537,16,40,20,1,3,2,1,115.78230357515277,0.7333333333333334,0.04450532082408166,74.12,0,2
TC0007383,No,Female,0.0,Yes,No,8.409567754808656,Yes,No phone service,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,21.995692576862172,186.85886781246228,28,34,20,0,4,2,1,22.219794555506724,0.5333333333333333,0.4756487035511152,37.34,0,3
TC0007384,No,Male,0.0,Yes,No,3.4222319309730302,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,18.25,68.12384547688688,23,49,68,0,1,5,0,19.906262009985248,0.6166666666666667,0.2922069632246327,44.23,1,10
TC0007385,No,Male,0.01455528960612184,Yes,Yes,2.2605217146295766,Yes,Yes,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.37466320574477,177.28982507669764,8,113,17,0,2,3,1,78.42872020618898,0.8666666666666667,0.8847515098202596,46.59,0,6
TC0007386,No,Male,0.9853541655639996,Yes,No,1.4453785635810044,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),22.209239287606607,28.92339543062125,13,77,1,0,1,1,1,20.010948106883472,0.7833333333333333,0.6918602677505091,32.47,0,0
TC0007387,No,Female,0.020008078820282937,No,No,10.833497983730451,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Mailed check,108.23569067421498,1172.4995353742415,22,50,70,0,1,4,1,108.22908142273897,0.6333333333333333,0.09230628939071957,52.69,1,6
TC0007388,No,Male,1.0,Yes,No,6.237804377642892,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,98.59566495974316,618.8344211636113,26,107,20,0,3,2,0,99.20709013921548,0.5666666666666667,0.48093845500387816,26.8,1,4
TC0007389,No,Female,0.02318534001134804,Yes,No,53.702152845883006,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,71.8716764854099,3858.567086006422,10,102,12,0,0,2,1,71.85125514576522,0.8333333333333334,0.0,68.5,0,2
TC0007390,No,Male,0.006945262461657485,No,No,16.1232924554331,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,51.86338494892125,830.6655762794496,42,100,2,1,2,2,1,51.51959989409846,0.30000000000000004,0.12404414331181197,36.96,1,1
TC0007391,No,Male,0.0,No,No,53.077323679920895,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.32763303591989,5007.927647085492,26,70,26,0,0,3,1,94.35154789049747,0.5666666666666667,0.0,68.82,0,5
TC0007392,No,Male,0.0020135186848134405,Yes,No,1.7686125019619467,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),85.00301625412382,155.9655067932819,30,54,29,1,3,2,0,88.1852336904026,0.5,1.0,22.98,0,2
TC0007393,No,Male,0.00700880811107059,No,Yes,72.0,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),117.47086828916429,8460.348166575626,25,42,104,1,9,2,1,117.50483564688369,0.5833333333333333,0.125,73.67,0,2
TC0007394,No,Female,0.0,Yes,Yes,52.76674306979159,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),94.91836709812947,5003.451045817306,26,54,203,1,2,3,1,94.82205561179936,0.5666666666666667,0.03790266148044637,68.65,1,5
TC0007395,No,Male,0.024583848822651435,Yes,Yes,44.24014006922374,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),70.5190466937911,3121.991868312002,2,40,15,1,1,3,0,70.56921301394927,0.9666666666666667,0.022603906733461354,61.91,1,5
TC0007396,No,Female,0.010697267446500049,No,No,33.71164068596585,Yes,No,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Electronic check,101.4758888852488,3420.698348987907,30,102,261,1,2,4,1,101.46935240716253,0.5,0.05932668832794601,62.73,1,8
TC0007397,No,Female,0.0,Yes,No,72.0,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.916317501426846,3515.707368187665,8,10,4,0,3,5,1,48.82926900260646,0.8666666666666667,0.041666666666666664,97.33,0,10
TC0007398,No,Female,0.03472186350052259,Yes,No,35.60106049396718,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.17246599385967,2995.673406133194,15,112,3,0,1,3,1,84.1456227586487,0.75,0.028089050891319828,62.78,1,5
TC0007399,No,Female,0.0017959447631245155,Yes,Yes,18.430342898615034,Yes,No,No,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,42.97767695191804,787.2495240430707,3,67,0,0,2,4,0,42.714860400249485,0.95,0.10851670047605527,53.24,0,7
TC0007400,No,Male,0.0,No,Yes,14.252818365865247,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,Two year,Yes,Mailed check,84.41149770574494,1205.8233862575246,19,117,16,0,1,2,0,84.60245232237074,0.6833333333333333,0.07016156203849111,33.58,0,1
TC0007401,No,Female,0.9846893763075555,Yes,Yes,63.388246577886235,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,75.86827509145854,4815.012761166574,43,80,11,1,2,2,1,75.96065550180954,0.2833333333333333,0.031551590523056436,62.88,1,3
TC0007402,No,Female,0.027436051406303955,No,No,71.159508357123,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),90.99301838550704,6473.559625876535,24,5,54,0,3,4,0,90.97251759228236,0.6,0.04215880729450968,75.53,0,8
TC0007403,No,Female,1.0,No,No,66.65452138745778,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,57.16929572636774,3809.977831268597,23,46,1,1,1,3,1,57.160080846151146,0.6166666666666667,0.01500273318575156,77.36,0,5
TC0007404,No,Female,0.018615801299306803,Yes,No,67.16084932772672,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),48.28565251134027,3241.5595198791216,12,45,183,1,1,2,1,48.26561236682983,0.8,0.01488962706710678,75.31,1,4
TC0007405,No,Female,1.0,Yes,No,15.251836206017716,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,No,Mailed check,78.58176752243617,1197.4987352953506,19,73,259,0,1,3,1,78.51505347420853,0.6833333333333333,0.06556587590453163,50.14,1,4
TC0007406,No,Male,1.0,Yes,No,1.277677103390052,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,98.51976724827968,118.88564187478293,52,82,22,0,5,1,1,93.04826826695451,0.1333333333333333,1.0,19.38,0,0
TC0007407,No,Female,0.01027002866905371,No,No,9.331016763685321,Yes,Yes,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Electronic check,79.90828091513461,743.669280407294,24,1,19,0,2,3,0,79.69863298301254,0.6,0.21433891403814093,35.18,0,6
TC0007408,No,Female,0.006067822916184117,No,No,51.34798843138658,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,117.07729655295861,6016.694548215746,14,29,5,1,2,4,0,117.17488322362453,0.7666666666666666,0.03894991919055382,67.86,1,8
TC0007409,No,Male,0.00995555696692197,No,Yes,9.093976773316042,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.52753495816214,856.4316988960798,13,63,2,0,0,2,1,94.17570775076756,0.7833333333333333,0.0,42.72,1,2
TC0007410,No,Male,0.013572778710820018,Yes,No,3.3130580063049706,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),35.12308174193282,114.67430841195255,43,1,23,1,1,4,1,34.61282844843637,0.2833333333333333,0.30183594675883524,41.51,0,7
TC0007411,No,Male,0.0,Yes,No,14.037744460009487,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,Yes,Electronic check,35.92811234120149,497.4915404438462,9,103,218,0,3,4,0,35.43956380322299,0.85,0.21370954632678738,48.8,0,8
